time,latitude,longitude,depth_pressure,TEMPERATURE,SALINITY
27660.312395833334,-42.62636,109.36358,6.08,10.095,35.5344
27660.312395833334,-42.62636,109.36358,7.04,10.095,35.5864
27660.312395833334,-42.62636,109.36358,8,10.094,35.6532
27660.312395833334,-42.62636,109.36358,8.96,10.094,35.6946
27660.312395833334,-42.62636,109.36358,9.92,10.094,35.7356
27660.312395833334,-42.62636,109.36358,10.76,10.093,35.7396
27660.312395833334,-42.62636,109.36358,12,10.091,35.7456
27660.312395833334,-42.62636,109.36358,13.92,10.09,35.7558
27660.312395833334,-42.62636,109.36358,15.92,10.089,35.792
27660.312395833334,-42.62636,109.36358,18.04,10.089,35.8226
27660.312395833334,-42.62636,109.36358,20.04,10.088,35.8582
27660.312395833334,-42.62636,109.36358,22,10.087,35.8626
27660.312395833334,-42.62636,109.36358,24.08,10.088,35.8654
27660.312395833334,-42.62636,109.36358,26,10.088,35.8674
27660.312395833334,-42.62636,109.36358,28,10.087,35.8692
27660.312395833334,-42.62636,109.36358,30.04,10.087,35.8704
27660.312395833334,-42.62636,109.36358,31.96,10.087,35.8716
27660.312395833334,-42.62636,109.36358,34,10.087,35.8732
27660.312395833334,-42.62636,109.36358,35.96,10.086,35.8736
27660.312395833334,-42.62636,109.36358,37.96,10.087,35.874
27660.312395833334,-42.62636,109.36358,39.96,10.085,35.8768
27660.312395833334,-42.62636,109.36358,41.96,10.082,35.8766
27660.312395833334,-42.62636,109.36358,44,10.078,35.8786
27660.312395833334,-42.62636,109.36358,45.96,10.074,35.8794
27660.312395833334,-42.62636,109.36358,48,10.071,35.881
27660.312395833334,-42.62636,109.36358,49.96,10.067,35.882
27660.312395833334,-42.62636,109.36358,52,10.061,35.8816
27660.312395833334,-42.62636,109.36358,54,10.054,35.8842
27660.312395833334,-42.62636,109.36358,56,10.048,35.8872
27660.312395833334,-42.62636,109.36358,58.04,10.048,35.8892
27660.312395833334,-42.62636,109.36358,60.08,10.049,35.8926
27660.312395833334,-42.62636,109.36358,62.04,10.048,35.8956
27660.312395833334,-42.62636,109.36358,64,10.048,35.9014
27660.312395833334,-42.62636,109.36358,66.04,10.048,35.9046
27660.312395833334,-42.62636,109.36358,67.96,10.048,35.9058
27660.312395833334,-42.62636,109.36358,70,10.048,35.9046
27660.312395833334,-42.62636,109.36358,71.96,10.049,35.9024
27660.312395833334,-42.62636,109.36358,73.96,10.049,35.9046
27660.312395833334,-42.62636,109.36358,75.96,10.049,35.9092
27660.312395833334,-42.62636,109.36358,78,10.048,35.9088
27660.312395833334,-42.62636,109.36358,80.08,10.048,35.9078
27660.312395833334,-42.62636,109.36358,82,10.048,35.9062
27660.312395833334,-42.62636,109.36358,84,10.045,35.9054
27660.312395833334,-42.62636,109.36358,86.04,10.041,35.9052
27660.312395833334,-42.62636,109.36358,88,10.038,35.9058
27660.312395833334,-42.62636,109.36358,90.04,10.035,35.9062
27660.312395833334,-42.62636,109.36358,92.08,10.027,35.9066
27660.312395833334,-42.62636,109.36358,94.04,10.02,35.9072
27660.312395833334,-42.62636,109.36358,96.04,10.018,35.9074
27660.312395833334,-42.62636,109.36358,98.04,10.014,35.9058
27660.312395833334,-42.62636,109.36358,99.96,10.006,35.9046
27660.312395833334,-42.62636,109.36358,102,9.985,35.904
27660.312395833334,-42.62636,109.36358,103.96,9.977,35.9
27660.312395833334,-42.62636,109.36358,106,9.976,35.896
27660.312395833334,-42.62636,109.36358,108,9.971,35.8946
27660.312395833334,-42.62636,109.36358,109.96,9.963,35.8916
27660.312395833334,-42.62636,109.36358,112,9.951,35.8912
27660.312395833334,-42.62636,109.36358,114.04,9.944,35.8902
27660.312395833334,-42.62636,109.36358,116.04,9.942,35.8876
27660.312395833334,-42.62636,109.36358,118,9.937,35.8864
27660.312395833334,-42.62636,109.36358,120.04,9.936,35.8848
27660.312395833334,-42.62636,109.36358,122,9.966,35.876
27660.312395833334,-42.62636,109.36358,123.96,9.982,35.8718
27660.312395833334,-42.62636,109.36358,125.96,9.991,35.8638
27660.312395833334,-42.62636,109.36358,127.96,9.993,35.8542
27660.312395833334,-42.62636,109.36358,130,9.99,35.8496
27660.312395833334,-42.62636,109.36358,132,9.967,35.8494
27660.312395833334,-42.62636,109.36358,133.96,9.937,35.8498
27660.312395833334,-42.62636,109.36358,136,9.937,35.8452
27660.312395833334,-42.62636,109.36358,138,9.936,35.8336
27660.312395833334,-42.62636,109.36358,140.04,9.936,35.8292
27660.312395833334,-42.62636,109.36358,142,9.94,35.8254
27660.312395833334,-42.62636,109.36358,143.96,9.941,35.8238
27660.312395833334,-42.62636,109.36358,146,9.939,35.8188
27660.312395833334,-42.62636,109.36358,147.96,9.928,35.8114
27660.312395833334,-42.62636,109.36358,150.04,9.917,35.8074
27660.312395833334,-42.62636,109.36358,152.08,9.917,35.797
27660.312395833334,-42.62636,109.36358,154.04,9.917,35.7884
27660.312395833334,-42.62636,109.36358,156.04,9.918,35.7804
27660.312395833334,-42.62636,109.36358,158.04,9.918,35.7648
27660.312395833334,-42.62636,109.36358,160.04,9.918,35.7568
27660.312395833334,-42.62636,109.36358,162.08,9.918,35.7424
27660.312395833334,-42.62636,109.36358,164.08,9.917,35.73
27660.312395833334,-42.62636,109.36358,166.08,9.917,35.7164
27660.312395833334,-42.62636,109.36358,168,9.917,35.6944
27660.312395833334,-42.62636,109.36358,170,9.918,35.6764
27660.312395833334,-42.62636,109.36358,172,9.918,35.665
27660.312395833334,-42.62636,109.36358,174,9.918,35.6536
27660.312395833334,-42.62636,109.36358,176.04,9.918,35.6188
27660.312395833334,-42.62636,109.36358,178.04,9.918,35.6042
27660.312395833334,-42.62636,109.36358,180,9.918,35.5906
27660.312395833334,-42.62636,109.36358,181.96,9.919,35.5852
27660.312395833334,-42.62636,109.36358,184.04,9.919,35.5828
27660.312395833334,-42.62636,109.36358,186.04,9.919,35.577
27660.312395833334,-42.62636,109.36358,188.08,9.919,35.5726
27660.312395833334,-42.62636,109.36358,190.04,9.919,35.5594
27660.312395833334,-42.62636,109.36358,191.96,9.92,35.5528
27660.312395833334,-42.62636,109.36358,194,9.92,35.5478
27660.312395833334,-42.62636,109.36358,195.92,9.92,35.5432
27660.312395833334,-42.62636,109.36358,198,9.921,35.5368
27660.312395833334,-42.62636,109.36358,200,9.922,35.5224
27660.312395833334,-42.62636,109.36358,202.04,9.922,35.5146
27660.312395833334,-42.62636,109.36358,204,9.922,35.507
27660.312395833334,-42.62636,109.36358,205.96,9.921,35.496
27660.312395833334,-42.62636,109.36358,208,9.921,35.4864
27660.312395833334,-42.62636,109.36358,209.96,9.921,35.4812
27660.312395833334,-42.62636,109.36358,212.04,9.922,35.4738
27660.312395833334,-42.62636,109.36358,214,9.922,35.4644
27660.312395833334,-42.62636,109.36358,216,9.923,35.4602
27660.312395833334,-42.62636,109.36358,218.04,9.924,35.4558
27660.312395833334,-42.62636,109.36358,220.04,9.925,35.452
27660.312395833334,-42.62636,109.36358,221.96,9.925,35.4466
27660.312395833334,-42.62636,109.36358,224,9.926,35.4366
27660.312395833334,-42.62636,109.36358,225.96,9.926,35.4256
27660.312395833334,-42.62636,109.36358,228.04,9.925,35.4114
27660.312395833334,-42.62636,109.36358,230.04,9.922,35.4084
27660.312395833334,-42.62636,109.36358,232,9.923,35.4054
27660.312395833334,-42.62636,109.36358,234.08,9.923,35.4016
27660.312395833334,-42.62636,109.36358,236.04,9.923,35.3986
27660.312395833334,-42.62636,109.36358,238.04,9.924,35.3946
27660.312395833334,-42.62636,109.36358,239.96,9.924,35.3832
27660.312395833334,-42.62636,109.36358,242,9.924,35.3764
27660.312395833334,-42.62636,109.36358,243.96,9.924,35.3712
27660.312395833334,-42.62636,109.36358,246,9.925,35.3652
27660.312395833334,-42.62636,109.36358,248,9.924,35.3566
27660.312395833334,-42.62636,109.36358,249.92,9.925,35.3466
27660.312395833334,-42.62636,109.36358,252,9.925,35.3358
27660.312395833334,-42.62636,109.36358,254,9.925,35.3312
27660.312395833334,-42.62636,109.36358,256,9.926,35.3256
27660.312395833334,-42.62636,109.36358,258,9.926,35.3154
27660.312395833334,-42.62636,109.36358,260.04,9.925,35.3122
27660.312395833334,-42.62636,109.36358,261.96,9.925,35.3102
27660.312395833334,-42.62636,109.36358,264,9.923,35.2958
27660.312395833334,-42.62636,109.36358,266.04,9.921,35.2878
27660.312395833334,-42.62636,109.36358,268.04,9.921,35.2866
27660.312395833334,-42.62636,109.36358,269.96,9.923,35.2842
27660.312395833334,-42.62636,109.36358,271.92,9.925,35.2758
27660.312395833334,-42.62636,109.36358,273.96,9.926,35.2686
27660.312395833334,-42.62636,109.36358,275.96,9.927,35.2566
27660.312395833334,-42.62636,109.36358,278,9.928,35.2486
27660.312395833334,-42.62636,109.36358,280.04,9.929,35.2458
27660.312395833334,-42.62636,109.36358,282,9.93,35.2412
27660.312395833334,-42.62636,109.36358,283.96,9.93,35.2382
27660.312395833334,-42.62636,109.36358,286,9.931,35.2298
27660.312395833334,-42.62636,109.36358,288.04,9.931,35.2254
27660.312395833334,-42.62636,109.36358,290.04,9.932,35.2258
27660.312395833334,-42.62636,109.36358,292,9.932,35.2286
27660.312395833334,-42.62636,109.36358,294.08,9.933,35.2256
27660.312395833334,-42.62636,109.36358,296.04,9.933,35.2198
27660.312395833334,-42.62636,109.36358,298,9.933,35.2144
27660.312395833334,-42.62636,109.36358,300.04,9.933,35.2098
27660.312395833334,-42.62636,109.36358,302.04,9.934,35.1984
27660.312395833334,-42.62636,109.36358,304.04,9.934,35.1826
27660.312395833334,-42.62636,109.36358,306,9.934,35.1768
27660.312395833334,-42.62636,109.36358,307.96,9.934,35.175
27660.312395833334,-42.62636,109.36358,309.96,9.934,35.1738
27660.312395833334,-42.62636,109.36358,311.96,9.934,35.171
27660.312395833334,-42.62636,109.36358,313.92,9.935,35.1666
27660.312395833334,-42.62636,109.36358,315.92,9.935,35.161
27660.312395833334,-42.62636,109.36358,317.96,9.937,35.1558
27660.312395833334,-42.62636,109.36358,320.04,9.938,35.1508
27660.312395833334,-42.62636,109.36358,322,9.939,35.1422
27660.312395833334,-42.62636,109.36358,324.04,9.94,35.1326
27660.312395833334,-42.62636,109.36358,325.92,9.941,35.124
27660.312395833334,-42.62636,109.36358,327.96,9.941,35.1132
27660.312395833334,-42.62636,109.36358,329.92,9.941,35.1082
27660.312395833334,-42.62636,109.36358,331.96,9.941,35.1016
27660.312395833334,-42.62636,109.36358,333.96,9.941,35.0962
27660.312395833334,-42.62636,109.36358,335.96,9.941,35.0906
27660.312395833334,-42.62636,109.36358,338.04,9.942,35.0828
27660.312395833334,-42.62636,109.36358,340.08,9.942,35.0768
27660.312395833334,-42.62636,109.36358,341.96,9.942,35.0744
27660.312395833334,-42.62636,109.36358,344,9.942,35.0726
27660.312395833334,-42.62636,109.36358,346,9.943,35.0706
27660.312395833334,-42.62636,109.36358,348,9.943,35.066
27660.312395833334,-42.62636,109.36358,350,9.943,35.0618
27660.312395833334,-42.62636,109.36358,352,9.943,35.0582
27660.312395833334,-42.62636,109.36358,354.04,9.943,35.0534
27660.312395833334,-42.62636,109.36358,356,9.943,35.0476
27660.312395833334,-42.62636,109.36358,358.08,9.944,35.0424
27660.312395833334,-42.62636,109.36358,360,9.943,35.038
27660.312395833334,-42.62636,109.36358,361.92,9.944,35.0322
27660.312395833334,-42.62636,109.36358,364,9.944,35.0286
27660.312395833334,-42.62636,109.36358,365.96,9.945,35.0266
27660.312395833334,-42.62636,109.36358,368,9.945,35.0176
27660.312395833334,-42.62636,109.36358,369.96,9.945,35.0074
27660.312395833334,-42.62636,109.36358,372,9.945,35.0044
27660.312395833334,-42.62636,109.36358,374,9.946,35.003
27660.312395833334,-42.62636,109.36358,376.04,9.947,35.0008
27660.312395833334,-42.62636,109.36358,377.96,9.947,34.9976
27660.312395833334,-42.62636,109.36358,379.92,9.948,34.9946
27660.312395833334,-42.62636,109.36358,381.96,9.948,34.9912
27660.312395833334,-42.62636,109.36358,383.96,9.948,34.9882
27660.312395833334,-42.62636,109.36358,386,9.949,34.9806
27660.312395833334,-42.62636,109.36358,388.04,9.949,34.9752
27660.312395833334,-42.62636,109.36358,390.04,9.949,34.9666
27660.312395833334,-42.62636,109.36358,391.96,9.949,34.9626
27660.312395833334,-42.62636,109.36358,394.04,9.95,34.9614
27660.312395833334,-42.62636,109.36358,396.04,9.95,34.96
27660.312395833334,-42.62636,109.36358,398.08,9.953,34.9584
27660.312395833334,-42.62636,109.36358,400.04,9.953,34.957
27660.312395833334,-42.62636,109.36358,401.92,9.953,34.955
27660.312395833334,-42.62636,109.36358,404.08,9.954,34.9504
27660.312395833334,-42.62636,109.36358,405.96,9.954,34.9436
27660.312395833334,-42.62636,109.36358,407.96,9.954,34.939
27660.312395833334,-42.62636,109.36358,410,9.954,34.9364
27660.312395833334,-42.62636,109.36358,411.92,9.955,34.9334
27660.312395833334,-42.62636,109.36358,414,9.955,34.9308
27660.312395833334,-42.62636,109.36358,416.04,9.955,34.9254
27660.312395833334,-42.62636,109.36358,418,9.955,34.922
27660.312395833334,-42.62636,109.36358,419.96,9.956,34.9164
27660.312395833334,-42.62636,109.36358,422,9.956,34.9074
27660.312395833334,-42.62636,109.36358,424.04,9.956,34.9014
27660.312395833334,-42.62636,109.36358,425.96,9.957,34.8972
27660.312395833334,-42.62636,109.36358,428.04,9.957,34.8926
27660.312395833334,-42.62636,109.36358,430.04,9.957,34.8902
27660.312395833334,-42.62636,109.36358,432,9.958,34.888
27660.312395833334,-42.62636,109.36358,434.04,9.958,34.8828
27660.312395833334,-42.62636,109.36358,436.04,9.958,34.8798
27660.312395833334,-42.62636,109.36358,438.04,9.959,34.8758
27660.312395833334,-42.62636,109.36358,440.12,9.959,34.8742
27660.312395833334,-42.62636,109.36358,442.04,9.959,34.871
27660.312395833334,-42.62636,109.36358,443.96,9.959,34.8676
27660.312395833334,-42.62636,109.36358,446.04,9.96,34.8634
27660.312395833334,-42.62636,109.36358,448.04,9.96,34.857
27660.312395833334,-42.62636,109.36358,449.96,9.961,34.8538
27660.312395833334,-42.62636,109.36358,451.96,9.962,34.8514
27660.312395833334,-42.62636,109.36358,454,9.962,34.8504
27660.312395833334,-42.62636,109.36358,456,9.962,34.8462
27660.312395833334,-42.62636,109.36358,458.04,9.963,34.8444
27660.312395833334,-42.62636,109.36358,460.04,9.963,34.8426
27660.312395833334,-42.62636,109.36358,462.04,9.963,34.8386
27660.312395833334,-42.62636,109.36358,464.04,9.964,34.8372
27660.312395833334,-42.62636,109.36358,466,9.964,34.8354
27660.312395833334,-42.62636,109.36358,468,9.964,34.8266
27660.312395833334,-42.62636,109.36358,470,9.965,34.8204
27660.312395833334,-42.62636,109.36358,471.96,9.965,34.8174
27660.312395833334,-42.62636,109.36358,473.96,9.966,34.8142
27660.312395833334,-42.62636,109.36358,476,9.966,34.8098
27660.312395833334,-42.62636,109.36358,478,9.967,34.808
27660.312395833334,-42.62636,109.36358,480,9.967,34.8032
27660.312395833334,-42.62636,109.36358,482,9.966,34.7996
27660.312395833334,-42.62636,109.36358,484,9.964,34.7978
27660.312395833334,-42.62636,109.36358,486,9.963,34.7962
27660.312395833334,-42.62636,109.36358,488.04,9.956,34.7942
27660.312395833334,-42.62636,109.36358,490.04,9.944,34.792
27660.312395833334,-42.62636,109.36358,491.92,9.937,34.79
27660.312395833334,-42.62636,109.36358,493.96,9.929,34.7912
27660.312395833334,-42.62636,109.36358,495.96,9.925,34.7926
27660.312395833334,-42.62636,109.36358,497.96,9.922,34.7926
27660.312395833334,-42.62636,109.36358,500,9.9,34.7912
27660.312395833334,-42.62636,109.36358,502,9.872,34.79
27660.312395833334,-42.62636,109.36358,504,9.858,34.7892
27660.312395833334,-42.62636,109.36358,506,9.835,34.7878
27660.312395833334,-42.62636,109.36358,507.96,9.802,34.7864
27660.312395833334,-42.62636,109.36358,509.96,9.777,34.7852
27660.312395833334,-42.62636,109.36358,512,9.771,34.7844
27660.312395833334,-42.62636,109.36358,513.96,9.76,34.7828
27660.312395833334,-42.62636,109.36358,515.96,9.735,34.7814
27660.312395833334,-42.62636,109.36358,517.96,9.719,34.779
27660.312395833334,-42.62636,109.36358,520,9.711,34.7776
27660.312395833334,-42.62636,109.36358,522.04,9.706,34.7764
27660.312395833334,-42.62636,109.36358,524.04,9.693,34.7752
27660.312395833334,-42.62636,109.36358,526,9.684,34.773
27660.312395833334,-42.62636,109.36358,527.96,9.69,34.7722
27660.312395833334,-42.62636,109.36358,529.96,9.718,34.7716
27660.312395833334,-42.62636,109.36358,532.04,9.692,34.771
27660.312395833334,-42.62636,109.36358,534,9.664,34.7694
27660.312395833334,-42.62636,109.36358,536,9.632,34.7676
27660.312395833334,-42.62636,109.36358,538.04,9.623,34.7668
27660.312395833334,-42.62636,109.36358,540.04,9.618,34.7668
27660.312395833334,-42.62636,109.36358,542,9.609,34.7662
27660.312395833334,-42.62636,109.36358,544,9.595,34.7652
27660.312395833334,-42.62636,109.36358,546.04,9.591,34.7638
27660.312395833334,-42.62636,109.36358,548,9.579,34.7632
27660.312395833334,-42.62636,109.36358,550,9.553,34.7622
27660.312395833334,-42.62636,109.36358,552,9.533,34.7608
27660.312395833334,-42.62636,109.36358,554,9.52,34.7592
27660.312395833334,-42.62636,109.36358,556,9.509,34.7574
27660.312395833334,-42.62636,109.36358,557.96,9.499,34.755
27660.312395833334,-42.62636,109.36358,560.04,9.513,34.754
27660.312395833334,-42.62636,109.36358,562.04,9.546,34.7502
27660.312395833334,-42.62636,109.36358,564,9.515,34.748
27660.312395833334,-42.62636,109.36358,566,9.494,34.7468
27660.312395833334,-42.62636,109.36358,568,9.466,34.7452
27660.312395833334,-42.62636,109.36358,570,9.435,34.7436
27660.312395833334,-42.62636,109.36358,572,9.429,34.7428
27660.312395833334,-42.62636,109.36358,574,9.481,34.7422
27660.312395833334,-42.62636,109.36358,576,9.5,34.7412
27660.312395833334,-42.62636,109.36358,578,9.505,34.7402
27660.312395833334,-42.62636,109.36358,579.96,9.492,34.7382
27660.312395833334,-42.62636,109.36358,582,9.482,34.7358
27660.312395833334,-42.62636,109.36358,584,9.477,34.7334
27660.312395833334,-42.62636,109.36358,585.96,9.466,34.7324
27660.312395833334,-42.62636,109.36358,587.96,9.43,34.7318
27660.312395833334,-42.62636,109.36358,590,9.391,34.731
27660.312395833334,-42.62636,109.36358,591.96,9.39,34.7302
27660.312395833334,-42.62636,109.36358,594,9.387,34.7286
27660.312395833334,-42.62636,109.36358,596.04,9.372,34.7268
27660.312395833334,-42.62636,109.36358,598.08,9.356,34.7246
27660.312395833334,-42.62636,109.36358,600,9.353,34.7232
27660.312395833334,-42.62636,109.36358,602,9.361,34.7212
27660.312395833334,-42.62636,109.36358,604,9.365,34.7218
27660.312395833334,-42.62636,109.36358,606,9.361,34.722
27660.312395833334,-42.62636,109.36358,608,9.36,34.7186
27660.312395833334,-42.62636,109.36358,610.04,9.341,34.7174
27660.312395833334,-42.62636,109.36358,612.08,9.327,34.7154
27660.312395833334,-42.62636,109.36358,614.04,9.316,34.7144
27660.312395833334,-42.62636,109.36358,616,9.315,34.7108
27660.312395833334,-42.62636,109.36358,618.04,9.31,34.7086
27660.312395833334,-42.62636,109.36358,619.96,9.293,34.7068
27660.312395833334,-42.62636,109.36358,622,9.267,34.7056
27660.312395833334,-42.62636,109.36358,624,9.251,34.704
27660.312395833334,-42.62636,109.36358,625.92,9.248,34.7016
27660.312395833334,-42.62636,109.36358,627.96,9.247,34.6994
27660.312395833334,-42.62636,109.36358,630,9.242,34.6982
27660.312395833334,-42.62636,109.36358,632.08,9.217,34.6956
27660.312395833334,-42.62636,109.36358,634,9.192,34.6936
27660.312395833334,-42.62636,109.36358,635.96,9.183,34.692
27660.312395833334,-42.62636,109.36358,638,9.162,34.6908
27660.312395833334,-42.62636,109.36358,640,9.129,34.688
27660.312395833334,-42.62636,109.36358,642,9.123,34.686
27660.312395833334,-42.62636,109.36358,644,9.102,34.684
27660.312395833334,-42.62636,109.36358,646.04,9.072,34.6804
27660.312395833334,-42.62636,109.36358,648.04,9.062,34.677
27660.312395833334,-42.62636,109.36358,650,9.029,34.6754
27660.312395833334,-42.62636,109.36358,652,9.013,34.6728
27660.312395833334,-42.62636,109.36358,653.96,9.005,34.6698
27660.312395833334,-42.62636,109.36358,655.96,8.933,34.6664
27660.312395833334,-42.62636,109.36358,657.96,8.827,34.6646
27660.312395833334,-42.62636,109.36358,659.96,8.793,34.662
27660.312395833334,-42.62636,109.36358,662,8.756,34.6612
27660.312395833334,-42.62636,109.36358,663.96,8.725,34.659
27660.312395833334,-42.62636,109.36358,665.96,8.709,34.657
27660.312395833334,-42.62636,109.36358,668,8.693,34.6554
27660.312395833334,-42.62636,109.36358,670,8.677,34.654
27660.312395833334,-42.62636,109.36358,671.96,8.647,34.6518
27660.312395833334,-42.62636,109.36358,673.96,8.593,34.649
27660.312395833334,-42.62636,109.36358,675.96,8.567,34.646
27660.312395833334,-42.62636,109.36358,677.96,8.554,34.6442
27660.312395833334,-42.62636,109.36358,679.96,8.532,34.6414
27660.312395833334,-42.62636,109.36358,682,8.524,34.639
27660.312395833334,-42.62636,109.36358,684,8.523,34.6374
27660.312395833334,-42.62636,109.36358,686.04,8.522,34.6344
27660.312395833334,-42.62636,109.36358,687.96,8.496,34.6324
27660.312395833334,-42.62636,109.36358,690,8.462,34.6308
27660.312395833334,-42.62636,109.36358,692.04,8.43,34.6282
27660.312395833334,-42.62636,109.36358,694,8.403,34.6254
27660.312395833334,-42.62636,109.36358,695.92,8.37,34.6238
27660.312395833334,-42.62636,109.36358,697.96,8.343,34.6192
27660.312395833334,-42.62636,109.36358,699.96,8.333,34.6164
27660.312395833334,-42.62636,109.36358,702,8.324,34.6152
27660.312395833334,-42.62636,109.36358,703.96,8.321,34.6124
27660.312395833334,-42.62636,109.36358,706,8.315,34.6104
27660.312395833334,-42.62636,109.36358,708,8.31,34.608
27660.312395833334,-42.62636,109.36358,710,8.291,34.6056
27660.312395833334,-42.62636,109.36358,712,8.273,34.6022
27660.312395833334,-42.62636,109.36358,713.96,8.25,34.6002
27660.312395833334,-42.62636,109.36358,716.04,8.235,34.5952
27660.312395833334,-42.62636,109.36358,718,8.207,34.5934
27660.312395833334,-42.62636,109.36358,720,8.188,34.5888
27660.312395833334,-42.62636,109.36358,722,8.182,34.587
27660.312395833334,-42.62636,109.36358,724,8.159,34.5838
27660.312395833334,-42.62636,109.36358,726.04,8.154,34.582
27660.312395833334,-42.62636,109.36358,728,8.148,34.5794
27660.312395833334,-42.62636,109.36358,730.04,8.131,34.5776
27660.312395833334,-42.62636,109.36358,732.04,8.084,34.5754
27660.312395833334,-42.62636,109.36358,733.96,8.076,34.5752
27660.312395833334,-42.62636,109.36358,736.04,8.075,34.5682
27660.312395833334,-42.62636,109.36358,738.08,8.072,34.5666
27660.312395833334,-42.62636,109.36358,740.04,8.061,34.566
27660.312395833334,-42.62636,109.36358,742.04,8.027,34.565
27660.312395833334,-42.62636,109.36358,744,8.013,34.5642
27660.312395833334,-42.62636,109.36358,746.08,7.999,34.5634
27660.312395833334,-42.62636,109.36358,748,7.984,34.5614
27660.312395833334,-42.62636,109.36358,749.96,7.975,34.5594
27660.312395833334,-42.62636,109.36358,752.04,7.968,34.5596
27660.312395833334,-42.62636,109.36358,754.04,7.957,34.5568
27660.312395833334,-42.62636,109.36358,756,7.934,34.5574
27660.312395833334,-42.62636,109.36358,758,7.909,34.5554
27660.312395833334,-42.62636,109.36358,760.04,7.884,34.5534
27660.312395833334,-42.62636,109.36358,762.04,7.877,34.5522
27660.312395833334,-42.62636,109.36358,764.08,7.873,34.5514
27660.312395833334,-42.62636,109.36358,766.08,7.862,34.5506
27660.312395833334,-42.62636,109.36358,768.08,7.824,34.5492
27660.312395833334,-42.62636,109.36358,770,7.795,34.5458
27660.312395833334,-42.62636,109.36358,771.96,7.761,34.5456
27660.312395833334,-42.62636,109.36358,773.96,7.744,34.54
27660.312395833334,-42.62636,109.36358,775.96,7.716,34.5386
27660.312395833334,-42.62636,109.36358,777.96,7.696,34.5372
27660.312395833334,-42.62636,109.36358,779.92,7.666,34.5356
27660.312395833334,-42.62636,109.36358,781.92,7.639,34.5304
27660.312395833334,-42.62636,109.36358,784.04,7.616,34.527
27660.312395833334,-42.62636,109.36358,786.04,7.58,34.5246
27660.312395833334,-42.62636,109.36358,787.96,7.558,34.523
27660.312395833334,-42.62636,109.36358,789.96,7.545,34.5202
27660.312395833334,-42.62636,109.36358,792.04,7.527,34.5188
27660.312395833334,-42.62636,109.36358,794.08,7.515,34.5196
27660.312395833334,-42.62636,109.36358,796,7.509,34.5178
27660.312395833334,-42.62636,109.36358,797.96,7.502,34.5172
27660.312395833334,-42.62636,109.36358,800.04,7.476,34.5138
27660.312395833334,-42.62636,109.36358,802,7.444,34.5104
27660.312395833334,-42.62636,109.36358,804,7.434,34.5056
27660.312395833334,-42.62636,109.36358,806.04,7.422,34.5024
27660.312395833334,-42.62636,109.36358,807.96,7.404,34.4996
27660.312395833334,-42.62636,109.36358,809.96,7.393,34.498
27660.312395833334,-42.62636,109.36358,812,7.345,34.4964
27660.312395833334,-42.62636,109.36358,813.96,7.294,34.496
27660.312395833334,-42.62636,109.36358,815.96,7.241,34.4918
27660.312395833334,-42.62636,109.36358,818,7.221,34.4902
27660.312395833334,-42.62636,109.36358,820.04,7.197,34.4892
27660.312395833334,-42.62636,109.36358,822.04,7.176,34.4882
27660.312395833334,-42.62636,109.36358,823.96,7.162,34.487
27660.312395833334,-42.62636,109.36358,825.92,7.142,34.4824
27660.312395833334,-42.62636,109.36358,828,7.108,34.4788
27660.312395833334,-42.62636,109.36358,830.04,7.075,34.4766
27660.312395833334,-42.62636,109.36358,832.04,7.057,34.4728
27660.312395833334,-42.62636,109.36358,834.08,7.039,34.4694
27660.312395833334,-42.62636,109.36358,836.04,6.977,34.4674
27660.312395833334,-42.62636,109.36358,838,6.971,34.464
27660.312395833334,-42.62636,109.36358,840,6.961,34.463
27660.312395833334,-42.62636,109.36358,841.92,6.945,34.4614
27660.312395833334,-42.62636,109.36358,843.96,6.927,34.4602
27660.312395833334,-42.62636,109.36358,846.04,6.908,34.4604
27660.312395833334,-42.62636,109.36358,848.04,6.858,34.4554
27660.312395833334,-42.62636,109.36358,850,6.839,34.4536
27660.312395833334,-42.62636,109.36358,852.08,6.796,34.4502
27660.312395833334,-42.62636,109.36358,854.08,6.76,34.4464
27660.312395833334,-42.62636,109.36358,856,6.737,34.4434
27660.312395833334,-42.62636,109.36358,857.96,6.708,34.4414
27660.312395833334,-42.62636,109.36358,859.96,6.653,34.4452
27660.312395833334,-42.62636,109.36358,861.96,6.629,34.4474
27660.312395833334,-42.62636,109.36358,863.96,6.619,34.4476
27660.312395833334,-42.62636,109.36358,866,6.606,34.445
27660.312395833334,-42.62636,109.36358,868,6.578,34.4424
27660.312395833334,-42.62636,109.36358,870.04,6.557,34.438
27660.312395833334,-42.62636,109.36358,871.96,6.526,34.4312
27660.312395833334,-42.62636,109.36358,874,6.491,34.4286
27660.312395833334,-42.62636,109.36358,876.04,6.471,34.428
27660.312395833334,-42.62636,109.36358,877.96,6.453,34.4284
27660.312395833334,-42.62636,109.36358,880,6.415,34.428
27660.312395833334,-42.62636,109.36358,881.96,6.378,34.4276
27660.312395833334,-42.62636,109.36358,884,6.336,34.4288
27660.312395833334,-42.62636,109.36358,886,6.321,34.429
27660.312395833334,-42.62636,109.36358,887.92,6.307,34.4286
27660.312395833334,-42.62636,109.36358,890.04,6.293,34.4282
27660.312395833334,-42.62636,109.36358,892.08,6.275,34.4274
27660.312395833334,-42.62636,109.36358,894.04,6.25,34.4272
27660.312395833334,-42.62636,109.36358,896,6.23,34.427
