TIME                LATITUDE       LONGITUDE      DEPTH_PRESSURE      TEMP           
27660.4320          -14.0340       97.6230        440.0000            9.9350         
27660.4320          -14.0340       97.6230        442.0000            9.8830         
27660.4320          -14.0340       97.6230        444.0000            9.8690         
27660.4320          -14.0340       97.6230        446.0000            9.8600         
27660.4320          -14.0340       97.6230        448.0000            9.8230         
27660.4320          -14.0340       97.6230        450.0000            9.8020         
27660.4320          -14.0340       97.6230        452.0000            9.7510         
27660.4320          -14.0340       97.6230        454.0000            9.7130         
27660.4320          -14.0340       97.6230        456.0000            9.6810         
27660.4320          -14.0340       97.6230        458.0000            9.6400         
27660.4320          -14.0340       97.6230        460.0000            9.6290         
27660.4320          -14.0340       97.6230        462.0000            9.5660         
27660.4320          -14.0340       97.6230        464.1000            9.5520         
27660.4320          -14.0340       97.6230        466.0000            9.5390         
27660.4320          -14.0340       97.6230        468.0000            9.4890         
27660.4320          -14.0340       97.6230        470.0000            9.4720         
27660.4320          -14.0340       97.6230        472.0000            9.4670         
27660.4320          -14.0340       97.6230        474.0000            9.4300         
27660.4320          -14.0340       97.6230        476.0000            9.3850         
27660.4320          -14.0340       97.6230        478.0000            9.3450         
27660.4320          -14.0340       97.6230        480.0000            9.3310         
27660.4320          -14.0340       97.6230        482.0000            9.3020         
27660.4320          -14.0340       97.6230        484.0000            9.2770         
27660.4320          -14.0340       97.6230        486.0000            9.2460         
27660.4320          -14.0340       97.6230        488.0000            9.2310         
27660.4320          -14.0340       97.6230        490.0000            9.2190         
27660.4320          -14.0340       97.6230        492.0000            9.1720         
27660.4320          -14.0340       97.6230        494.0000            9.1530         
27660.4320          -14.0340       97.6230        496.0000            9.1310         
27660.4320          -14.0340       97.6230        498.0000            9.1240         
27660.4320          -14.0340       97.6230        500.0000            9.1120         
27660.4320          -14.0340       97.6230        502.0000            9.0550         
27660.4320          -14.0340       97.6230        504.0000            9.0260         
27660.4320          -14.0340       97.6230        506.0000            9.0010         
27660.4320          -14.0340       97.6230        508.0000            8.9640         
27660.4320          -14.0340       97.6230        510.0000            8.9310         
27660.4320          -14.0340       97.6230        512.0000            8.9000         
27660.4320          -14.0340       97.6230        514.0000            8.8650         
27660.4320          -14.0340       97.6230        516.0000            8.8080         
27660.4320          -14.0340       97.6230        518.0000            8.7930         
27660.4320          -14.0340       97.6230        520.0000            8.7870         
27660.4320          -14.0340       97.6230        522.0000            8.7800         
27660.4320          -14.0340       97.6230        524.0000            8.7430         
27660.4320          -14.0340       97.6230        526.0000            8.7050         
27660.4320          -14.0340       97.6230        528.0000            8.6740         
27660.4320          -14.0340       97.6230        530.0000            8.6560         
27660.4320          -14.0340       97.6230        532.0000            8.6420         
27660.4320          -14.0340       97.6230        534.0000            8.6360         
27660.4320          -14.0340       97.6230        536.0000            8.6050         
27660.4320          -14.0340       97.6230        538.0000            8.5980         
27660.4320          -14.0340       97.6230        540.0000            8.5690         
27660.4320          -14.0340       97.6230        542.0000            8.5450         
27660.4320          -14.0340       97.6230        544.0000            8.5040         
27660.4320          -14.0340       97.6230        546.0000            8.4800         
27660.4320          -14.0340       97.6230        548.0000            8.4480         
27660.4320          -14.0340       97.6230        550.0000            8.4260         
27660.4320          -14.0340       97.6230        552.0000            8.4200         
27660.4320          -14.0340       97.6230        554.0000            8.4170         
27660.4320          -14.0340       97.6230        556.0000            8.4090         
27660.4320          -14.0340       97.6230        558.0000            8.4060         
27660.4320          -14.0340       97.6230        560.0000            8.4020         
27660.4320          -14.0340       97.6230        562.0000            8.4020         
27660.4320          -14.0340       97.6230        564.0000            8.4050         
27660.4320          -14.0340       97.6230        566.0000            8.4020         
27660.4320          -14.0340       97.6230        568.0000            8.3920         
27660.4320          -14.0340       97.6230        570.0000            8.3870         
27660.4320          -14.0340       97.6230        572.0000            8.3620         
27660.4320          -14.0340       97.6230        574.0000            8.3320         
27660.4320          -14.0340       97.6230        576.0000            8.3270         
27660.4320          -14.0340       97.6230        578.0000            8.3150         
27660.4320          -14.0340       97.6230        580.0000            8.3020         
27660.4320          -14.0340       97.6230        582.0000            8.2950         
27660.4320          -14.0340       97.6230        584.0000            8.2770         
27660.4320          -14.0340       97.6230        586.0000            8.1960         
27660.4320          -14.0340       97.6230        588.0000            8.1780         
27660.4320          -14.0340       97.6230        590.0000            8.1730         
27660.4320          -14.0340       97.6230        592.0000            8.1500         
27660.4320          -14.0340       97.6230        594.0000            8.1380         
27660.4320          -14.0340       97.6230        596.0000            8.1220         
27660.4320          -14.0340       97.6230        598.0000            8.1030         
27660.4320          -14.0340       97.6230        600.0000            8.0830         
27660.4320          -14.0340       97.6230        602.0000            8.0600         
27660.4320          -14.0340       97.6230        604.0000            8.0600         
27660.4320          -14.0340       97.6230        606.0000            8.0500         
27660.4320          -14.0340       97.6230        608.0000            8.0400         
27660.4320          -14.0340       97.6230        610.0000            8.0270         
27660.4320          -14.0340       97.6230        612.0000            8.0190         
27660.4320          -14.0340       97.6230        613.9000            8.0100         
27660.4320          -14.0340       97.6230        616.0000            8.0040         
27660.4320          -14.0340       97.6230        618.0000            7.9990         
27660.4320          -14.0340       97.6230        620.0000            7.9850         
27660.4320          -14.0340       97.6230        622.0000            7.9450         
27660.4320          -14.0340       97.6230        624.0000            7.9270         
27660.4320          -14.0340       97.6230        626.0000            7.9200         
27660.4320          -14.0340       97.6230        628.0000            7.9170         
27660.4320          -14.0340       97.6230        630.0000            7.9110         
27660.4320          -14.0340       97.6230        632.0000            7.8940         
27660.4320          -14.0340       97.6230        634.0000            7.8730         
27660.4320          -14.0340       97.6230        635.9000            7.8530         
27660.4320          -14.0340       97.6230        638.0000            7.8330         
27660.4320          -14.0340       97.6230        640.0000            7.8270         
27660.4320          -14.0340       97.6230        642.0000            7.8010         
27660.4320          -14.0340       97.6230        644.0000            7.8000         
27660.4320          -14.0340       97.6230        646.0000            7.8020         
27660.4320          -14.0340       97.6230        648.0000            7.7950         
27660.4320          -14.0340       97.6230        650.0000            7.7780         
27660.4320          -14.0340       97.6230        652.0000            7.7600         
27660.4320          -14.0340       97.6230        654.0000            7.7430         
27660.4320          -14.0340       97.6230        656.0000            7.7360         
27660.4320          -14.0340       97.6230        657.9000            7.7320         
27660.4320          -14.0340       97.6230        660.0000            7.7260         
27660.4320          -14.0340       97.6230        662.0000            7.7190         
27660.4320          -14.0340       97.6230        664.0000            7.7020         
27660.4320          -14.0340       97.6230        666.0000            7.6530         
27660.4320          -14.0340       97.6230        668.0000            7.6500         
27660.4320          -14.0340       97.6230        670.0000            7.6470         
27660.4320          -14.0340       97.6230        672.0000            7.6440         
27660.4320          -14.0340       97.6230        674.0000            7.6340         
27660.4320          -14.0340       97.6230        676.0000            7.6020         
27660.4320          -14.0340       97.6230        678.0000            7.5830         
27660.4320          -14.0340       97.6230        680.0000            7.5760         
27660.4320          -14.0340       97.6230        682.0000            7.5730         
27660.4320          -14.0340       97.6230        684.0000            7.5720         
27660.4320          -14.0340       97.6230        686.0000            7.5650         
27660.4320          -14.0340       97.6230        688.0000            7.5610         
27660.4320          -14.0340       97.6230        690.0000            7.5610         
27660.4320          -14.0340       97.6230        692.0000            7.5570         
27660.4320          -14.0340       97.6230        694.0000            7.5550         
27660.4320          -14.0340       97.6230        696.0000            7.5520         
27660.4320          -14.0340       97.6230        698.0000            7.5470         
27660.4320          -14.0340       97.6230        700.0000            7.5340         
27660.4320          -14.0340       97.6230        702.0000            7.5150         
27660.4320          -14.0340       97.6230        703.9000            7.5080         
27660.4320          -14.0340       97.6230        706.0000            7.5050         
27660.4320          -14.0340       97.6230        708.0000            7.4940         
27660.4320          -14.0340       97.6230        710.0000            7.4810         
27660.4320          -14.0340       97.6230        712.0000            7.4660         
27660.4320          -14.0340       97.6230        714.0000            7.4390         
27660.4320          -14.0340       97.6230        716.0000            7.4190         
27660.4320          -14.0340       97.6230        718.0000            7.4070         
27660.4320          -14.0340       97.6230        720.1000            7.3970         
27660.4320          -14.0340       97.6230        722.0000            7.3900         
27660.4320          -14.0340       97.6230        724.0000            7.3810         
27660.4320          -14.0340       97.6230        726.0000            7.3590         
27660.4320          -14.0340       97.6230        728.0000            7.3420         
27660.4320          -14.0340       97.6230        730.1000            7.3280         
27660.4320          -14.0340       97.6230        732.0000            7.3070         
27660.4320          -14.0340       97.6230        734.0000            7.3020         
27660.4320          -14.0340       97.6230        736.1000            7.2930         
27660.4320          -14.0340       97.6230        738.0000            7.2830         
27660.4320          -14.0340       97.6230        740.0000            7.2660         
27660.4320          -14.0340       97.6230        742.0000            7.2550         
27660.4320          -14.0340       97.6230        744.0000            7.2460         
27660.4320          -14.0340       97.6230        746.0000            7.2390         
27660.4320          -14.0340       97.6230        748.0000            7.2110         
27660.4320          -14.0340       97.6230        750.0000            7.1980         
27660.4320          -14.0340       97.6230        752.0000            7.1840         
27660.4320          -14.0340       97.6230        754.0000            7.1750         
27660.4320          -14.0340       97.6230        756.0000            7.1570         
27660.4320          -14.0340       97.6230        758.0000            7.1400         
27660.4320          -14.0340       97.6230        760.0000            7.1230         
27660.4320          -14.0340       97.6230        762.0000            7.0990         
27660.4320          -14.0340       97.6230        764.0000            7.0750         
27660.4320          -14.0340       97.6230        766.0000            7.0590         
27660.4320          -14.0340       97.6230        768.0000            7.0250         
27660.4320          -14.0340       97.6230        770.0000            7.0210         
27660.4320          -14.0340       97.6230        772.0000            7.0070         
27660.4320          -14.0340       97.6230        774.0000            6.9770         
27660.4320          -14.0340       97.6230        776.0000            6.9670         
27660.4320          -14.0340       97.6230        778.0000            6.9490         
27660.4320          -14.0340       97.6230        780.0000            6.9060         
27660.4320          -14.0340       97.6230        782.0000            6.8930         
27660.4320          -14.0340       97.6230        784.0000            6.8740         
27660.4320          -14.0340       97.6230        786.0000            6.8440         
27660.4320          -14.0340       97.6230        788.0000            6.8070         
27660.4320          -14.0340       97.6230        790.0000            6.7710         
27660.4320          -14.0340       97.6230        792.0000            6.7300         
27660.4320          -14.0340       97.6230        794.0000            6.7170         
27660.4320          -14.0340       97.6230        796.0000            6.6980         
27660.4320          -14.0340       97.6230        798.0000            6.6890         
27660.4320          -14.0340       97.6230        800.0000            6.6670         
27660.4320          -14.0340       97.6230        802.0000            6.6310         
27660.4320          -14.0340       97.6230        804.0000            6.6020         
27660.4320          -14.0340       97.6230        806.0000            6.5830         
27660.4320          -14.0340       97.6230        808.0000            6.5730         
27660.4320          -14.0340       97.6230        810.0000            6.5630         
27660.4320          -14.0340       97.6230        812.0000            6.5210         
27660.4320          -14.0340       97.6230        814.0000            6.5040         
27660.4320          -14.0340       97.6230        816.0000            6.4960         
27660.4320          -14.0340       97.6230        818.0000            6.4910         
27660.4320          -14.0340       97.6230        820.0000            6.4780         
27660.4320          -14.0340       97.6230        822.0000            6.4690         
27660.4320          -14.0340       97.6230        824.0000            6.4640         
27660.4320          -14.0340       97.6230        826.0000            6.4610         
27660.4320          -14.0340       97.6230        828.0000            6.4550         
27660.4320          -14.0340       97.6230        830.0000            6.4420         
27660.4320          -14.0340       97.6230        832.0000            6.4150         
27660.4320          -14.0340       97.6230        834.0000            6.3900         
27660.4320          -14.0340       97.6230        836.0000            6.3790         
27660.4320          -14.0340       97.6230        838.0000            6.3710         
27660.4320          -14.0340       97.6230        840.0000            6.3470         
27660.4320          -14.0340       97.6230        842.0000            6.3260         
27660.4320          -14.0340       97.6230        844.0000            6.2820         
27660.4320          -14.0340       97.6230        846.0000            6.2450         
27660.4320          -14.0340       97.6230        848.0000            6.2430         
27660.4320          -14.0340       97.6230        850.0000            6.2430         
27660.4320          -14.0340       97.6230        852.0000            6.2430         
27660.4320          -14.0340       97.6230        854.0000            6.2420         
27660.4320          -14.0340       97.6230        856.0000            6.2410         
27660.4320          -14.0340       97.6230        858.0000            6.2390         
27660.4320          -14.0340       97.6230        860.0000            6.2370         
27660.4320          -14.0340       97.6230        862.0000            6.2320         
27660.4320          -14.0340       97.6230        864.0000            6.2130         
27660.4320          -14.0340       97.6230        866.0000            6.1990         
27660.4320          -14.0340       97.6230        868.0000            6.1920         
27660.4320          -14.0340       97.6230        870.0000            6.1880         
27660.4320          -14.0340       97.6230        872.0000            6.1750         
27660.4320          -14.0340       97.6230        874.0000            6.1690         
27660.4320          -14.0340       97.6230        876.0000            6.1520         
27660.4320          -14.0340       97.6230        878.0000            6.1440         
27660.4320          -14.0340       97.6230        880.0000            6.1310         
27660.4320          -14.0340       97.6230        882.0000            6.1230         
27660.4320          -14.0340       97.6230        884.0000            6.1210         
27660.4320          -14.0340       97.6230        886.0000            6.1200         
27660.4320          -14.0340       97.6230        888.0000            6.1150         
27660.4320          -14.0340       97.6230        890.0000            6.1040         
27660.4320          -14.0340       97.6230        892.0000            6.0860         
27660.4320          -14.0340       97.6230        894.0000            6.0560         
27660.4320          -14.0340       97.6230        896.0000            6.0450         
27660.4320          -14.0340       97.6230        898.0000            6.0440         
27660.4320          -14.0340       97.6230        900.0000            6.0420         
27660.4320          -14.0340       97.6230        902.0000            6.0360         
27660.4320          -14.0340       97.6230        904.0000            6.0350         
27660.4320          -14.0340       97.6230        906.0000            6.0210         
27660.4320          -14.0340       97.6230        908.0000            5.9890         
27660.4320          -14.0340       97.6230        910.0000            5.9830         
27660.4320          -14.0340       97.6230        912.0000            5.9700         
27660.4320          -14.0340       97.6230        914.0000            5.9450         
27660.4320          -14.0340       97.6230        916.0000            5.9360         
27660.4320          -14.0340       97.6230        918.0000            5.9250         
27660.4320          -14.0340       97.6230        920.0000            5.9200         
27660.4320          -14.0340       97.6230        922.0000            5.9180         
27660.4320          -14.0340       97.6230        924.0000            5.9130         
27660.4320          -14.0340       97.6230        926.0000            5.9090         
27660.4320          -14.0340       97.6230        928.0000            5.9020         
27660.4320          -14.0340       97.6230        930.0000            5.8940         
27660.4320          -14.0340       97.6230        932.0000            5.8900         
27660.4320          -14.0340       97.6230        934.0000            5.8880         
27660.4320          -14.0340       97.6230        936.0000            5.8860         
27660.4320          -14.0340       97.6230        938.0000            5.8830         
27660.4320          -14.0340       97.6230        940.0000            5.8670         
27660.4320          -14.0340       97.6230        942.0000            5.8630         
27660.4320          -14.0340       97.6230        944.0000            5.8560         
27660.4320          -14.0340       97.6230        946.0000            5.8200         
27660.4320          -14.0340       97.6230        948.0000            5.7910         
27660.4320          -14.0340       97.6230        950.0000            5.7750         
27660.4320          -14.0340       97.6230        952.0000            5.7670         
27660.4320          -14.0340       97.6230        954.0000            5.7540         
27660.4320          -14.0340       97.6230        956.0000            5.7510         
27660.4320          -14.0340       97.6230        958.0000            5.7320         
27660.4320          -14.0340       97.6230        960.0000            5.7110         
27660.4320          -14.0340       97.6230        962.0000            5.7010         
27660.4320          -14.0340       97.6230        964.0000            5.6950         
27660.4320          -14.0340       97.6230        966.0000            5.6900         
27660.4320          -14.0340       97.6230        968.0000            5.6860         
27660.4320          -14.0340       97.6230        970.0000            5.6840         
27660.4320          -14.0340       97.6230        972.0000            5.6820         
27660.4320          -14.0340       97.6230        974.0000            5.6800         
27660.4320          -14.0340       97.6230        976.0000            5.6750         
27660.4320          -14.0340       97.6230        978.0000            5.6640         
27660.4320          -14.0340       97.6230        979.0000            5.6440         
27660.4320          -14.0340       97.6230        998.3700            5.5227         
27660.4320          -14.0340       97.6230        1048.4301           5.2288         
27660.4320          -14.0340       97.6230        1099.3400           4.9988         
27660.4320          -14.0340       97.6230        1148.4700           4.7796         
27660.4320          -14.0340       97.6230        1198.5900           4.6190         
27660.4320          -14.0340       97.6230        1248.4900           4.4283         
27660.4320          -14.0340       97.6230        1298.0800           4.2001         
27660.4320          -14.0340       97.6230        1348.9900           4.0899         
27660.4320          -14.0340       97.6230        1398.8300           3.9441         
27660.4320          -14.0340       97.6230        1448.4700           3.8756         
27660.4320          -14.0340       97.6230        1498.6801           3.7854         
27660.4320          -14.0340       97.6230        1548.7800           3.6672         
27660.4320          -14.0340       97.6230        1598.5300           3.5589         
27660.4320          -14.0340       97.6230        1648.5000           3.4222         
27660.4320          -14.0340       97.6230        1698.3000           3.3075         
27660.4320          -14.0340       97.6230        1745.6100           3.1974         
27660.4320          -14.0340       97.6230        1799.1700           3.0492         
27660.4320          -14.0340       97.6230        1848.6801           2.9542         
27660.4320          -14.0340       97.6230        1898.4600           2.8172         
27660.4320          -14.0340       97.6230        1948.3700           2.7264         
27660.4320          -14.0340       97.6230        1998.7000           2.5950         
27660.4120          -38.3859       130.8700       1.3000              12.5550        
27660.4120          -38.3859       130.8700       3.5000              12.5540        
27660.4120          -38.3859       130.8700       5.3000              12.5540        
27660.4120          -38.3859       130.8700       5.9000              12.5530        
27660.4120          -38.3859       130.8700       7.4000              12.5550        
27660.4120          -38.3859       130.8700       9.4000              12.5560        
27660.4120          -38.3859       130.8700       11.4000             12.5580        
27660.4120          -38.3859       130.8700       13.5000             12.5580        
27660.4120          -38.3859       130.8700       15.2000             12.5580        
27660.4120          -38.3859       130.8700       17.4000             12.5570        
27660.4120          -38.3859       130.8700       19.9000             12.5580        
27660.4120          -38.3859       130.8700       21.9000             12.5610        
27660.4120          -38.3859       130.8700       23.6000             12.5610        
27660.4120          -38.3859       130.8700       25.4000             12.5610        
27660.4120          -38.3859       130.8700       27.8000             12.5630        
27660.4120          -38.3859       130.8700       29.6000             12.5590        
27660.4120          -38.3859       130.8700       31.4000             12.5580        
27660.4120          -38.3859       130.8700       33.3000             12.5600        
27660.4120          -38.3859       130.8700       35.2000             12.5600        
27660.4120          -38.3859       130.8700       37.6000             12.5550        
27660.4120          -38.3859       130.8700       39.3000             12.5580        
27660.4120          -38.3859       130.8700       41.1000             12.5560        
27660.4120          -38.3859       130.8700       43.6000             12.5560        
27660.4120          -38.3859       130.8700       45.4000             12.5560        
27660.4120          -38.3859       130.8700       47.2000             12.5560        
27660.4120          -38.3859       130.8700       49.5000             12.5550        
27660.4120          -38.3859       130.8700       51.8000             12.5520        
27660.4120          -38.3859       130.8700       53.6000             12.5490        
27660.4120          -38.3859       130.8700       55.2000             12.5480        
27660.4120          -38.3859       130.8700       57.5000             12.5500        
27660.4120          -38.3859       130.8700       59.7000             12.5450        
27660.4120          -38.3859       130.8700       61.4000             12.5530        
27660.4120          -38.3859       130.8700       63.1000             12.5480        
27660.4120          -38.3859       130.8700       65.3000             12.5470        
27660.4120          -38.3859       130.8700       67.6000             12.5450        
27660.4120          -38.3859       130.8700       69.3000             12.5280        
27660.4120          -38.3859       130.8700       71.1000             12.5210        
27660.4120          -38.3859       130.8700       73.4000             12.5180        
27660.4120          -38.3859       130.8700       75.7000             12.5070        
27660.4120          -38.3859       130.8700       77.5000             12.5010        
27660.4120          -38.3859       130.8700       79.3000             12.5000        
27660.4120          -38.3859       130.8700       81.7000             12.5000        
27660.4120          -38.3859       130.8700       83.5000             12.4990        
27660.4120          -38.3859       130.8700       85.3000             12.4990        
27660.4120          -38.3859       130.8700       87.7000             12.4980        
27660.4120          -38.3859       130.8700       89.6000             12.4980        
27660.4120          -38.3859       130.8700       91.4000             12.4970        
27660.4120          -38.3859       130.8700       93.7000             12.4990        
27660.4120          -38.3859       130.8700       95.5000             12.4990        
27660.4120          -38.3859       130.8700       97.3000             12.5000        
27660.4120          -38.3859       130.8700       99.7000             12.5000        
27660.4120          -38.3859       130.8700       101.5000            12.5020        
27660.4120          -38.3859       130.8700       103.3000            12.5010        
27660.4120          -38.3859       130.8700       105.6000            12.5010        
27660.4120          -38.3859       130.8700       107.4000            12.5010        
27660.4120          -38.3859       130.8700       109.1000            12.5010        
27660.4120          -38.3859       130.8700       111.4000            12.5030        
27660.4120          -38.3859       130.8700       113.8000            12.5030        
27660.4120          -38.3859       130.8700       115.5000            12.5030        
27660.4120          -38.3859       130.8700       117.2000            12.5030        
27660.4120          -38.3859       130.8700       119.5000            12.5040        
27660.4120          -38.3859       130.8700       121.8000            12.5040        
27660.4120          -38.3859       130.8700       123.5000            12.5040        
27660.4120          -38.3859       130.8700       125.1000            12.5050        
27660.4120          -38.3859       130.8700       127.4000            12.5060        
27660.4120          -38.3859       130.8700       129.6000            12.5080        
27660.4120          -38.3859       130.8700       131.4000            12.5070        
27660.4120          -38.3859       130.8700       133.0000            12.5050        
27660.4120          -38.3859       130.8700       135.2000            12.5060        
27660.4120          -38.3859       130.8700       137.5000            12.5060        
27660.4120          -38.3859       130.8700       139.7000            12.5050        
27660.4120          -38.3859       130.8700       141.4000            12.5070        
27660.4120          -38.3859       130.8700       143.0000            12.5040        
27660.4120          -38.3859       130.8700       145.2000            12.4940        
27660.4120          -38.3859       130.8700       147.4000            12.4870        
27660.4120          -38.3859       130.8700       149.7000            12.4840        
27660.4120          -38.3859       130.8700       151.4000            12.4840        
27660.4120          -38.3859       130.8700       153.0000            12.4870        
27660.4120          -38.3859       130.8700       155.2000            12.4890        
27660.4120          -38.3859       130.8700       157.3000            12.4900        
27660.4120          -38.3859       130.8700       159.5000            12.4950        
27660.4120          -38.3859       130.8700       161.7000            12.4950        
27660.4120          -38.3859       130.8700       163.4000            12.4960        
27660.4120          -38.3859       130.8700       165.0000            12.4940        
27660.4120          -38.3859       130.8700       167.1000            12.4940        
27660.4120          -38.3859       130.8700       169.2000            12.4930        
27660.4120          -38.3859       130.8700       171.4000            12.4920        
27660.4120          -38.3859       130.8700       173.5000            12.4900        
27660.4120          -38.3859       130.8700       175.7000            12.4850        
27660.4120          -38.3859       130.8700       177.8000            12.4810        
27660.4120          -38.3859       130.8700       179.9000            12.4700        
27660.4120          -38.3859       130.8700       181.9000            12.4300        
27660.4120          -38.3859       130.8700       183.5000            12.3960        
27660.4120          -38.3859       130.8700       185.0000            12.3010        
27660.4120          -38.3859       130.8700       187.0000            12.3460        
27660.4120          -38.3859       130.8700       189.4000            12.3000        
27660.4120          -38.3859       130.8700       191.6000            12.1190        
27660.4120          -38.3859       130.8700       193.4000            11.9780        
27660.4120          -38.3859       130.8700       195.6000            11.8790        
27660.4120          -38.3859       130.8700       197.4000            11.8520        
27660.4120          -38.3859       130.8700       199.4000            11.6770        
27660.4120          -38.3859       130.8700       201.4000            11.6130        
27660.4120          -38.3859       130.8700       203.4000            11.6650        
27660.4120          -38.3859       130.8700       205.5000            11.6660        
27660.4120          -38.3859       130.8700       207.5000            11.6640        
27660.4120          -38.3859       130.8700       209.6000            11.6660        
27660.4120          -38.3859       130.8700       211.3000            11.6180        
27660.4120          -38.3859       130.8700       213.5000            11.6000        
27660.4120          -38.3859       130.8700       215.6000            11.5840        
27660.4120          -38.3859       130.8700       217.2000            11.5400        
27660.4120          -38.3859       130.8700       219.3000            11.4920        
27660.4120          -38.3859       130.8700       221.4000            11.4460        
27660.4120          -38.3859       130.8700       223.5000            11.3270        
27660.4120          -38.3859       130.8700       225.7000            11.2100        
27660.4120          -38.3859       130.8700       227.5000            11.1310        
27660.4120          -38.3859       130.8700       229.3000            11.0460        
27660.4120          -38.3859       130.8700       231.2000            11.0040        
27660.4120          -38.3859       130.8700       233.5000            10.9730        
27660.4120          -38.3859       130.8700       235.7000            10.9610        
27660.4120          -38.3859       130.8700       237.5000            10.9650        
27660.4120          -38.3859       130.8700       239.4000            10.9780        
27660.4120          -38.3859       130.8700       241.3000            10.9630        
27660.4120          -38.3859       130.8700       243.2000            10.9490        
27660.4120          -38.3859       130.8700       245.1000            10.9450        
27660.4120          -38.3859       130.8700       247.5000            10.9380        
27660.4120          -38.3859       130.8700       249.8000            10.9220        
27660.4120          -38.3859       130.8700       251.8000            10.9080        
27660.4120          -38.3859       130.8700       253.7000            10.9070        
27660.4120          -38.3859       130.8700       255.7000            10.8970        
27660.4120          -38.3859       130.8700       257.6000            10.8840        
27660.4120          -38.3859       130.8700       259.6000            10.8560        
27660.4120          -38.3859       130.8700       261.6000            10.7790        
27660.4120          -38.3859       130.8700       263.6000            10.7480        
27660.4120          -38.3859       130.8700       265.6000            10.7200        
27660.4120          -38.3859       130.8700       267.6000            10.6890        
27660.4120          -38.3859       130.8700       269.6000            10.6690        
27660.4120          -38.3859       130.8700       271.5000            10.6560        
27660.4120          -38.3859       130.8700       273.3000            10.6320        
27660.4120          -38.3859       130.8700       275.1000            10.6190        
27660.4120          -38.3859       130.8700       277.1000            10.6150        
27660.4120          -38.3859       130.8700       279.0000            10.6100        
27660.4120          -38.3859       130.8700       281.0000            10.6020        
27660.4120          -38.3859       130.8700       283.0000            10.5880        
27660.4120          -38.3859       130.8700       285.1000            10.5800        
27660.4120          -38.3859       130.8700       287.1000            10.5750        
27660.4120          -38.3859       130.8700       289.2000            10.5660        
27660.4120          -38.3859       130.8700       291.2000            10.5540        
27660.4120          -38.3859       130.8700       293.3000            10.5430        
27660.4120          -38.3859       130.8700       295.4000            10.5290        
27660.4120          -38.3859       130.8700       297.4000            10.5170        
27660.4120          -38.3859       130.8700       299.5000            10.5080        
27660.4120          -38.3859       130.8700       301.6000            10.5020        
27660.4120          -38.3859       130.8700       303.7000            10.4990        
27660.4120          -38.3859       130.8700       305.8000            10.4920        
27660.4120          -38.3859       130.8700       307.9000            10.4890        
27660.4120          -38.3859       130.8700       309.5000            10.4890        
27660.4120          -38.3859       130.8700       311.0000            10.4820        
27660.4120          -38.3859       130.8700       313.1000            10.4860        
27660.4120          -38.3859       130.8700       315.2000            10.4910        
27660.4120          -38.3859       130.8700       317.2000            10.4930        
27660.4120          -38.3859       130.8700       319.2000            10.4950        
27660.4120          -38.3859       130.8700       321.2000            10.4970        
27660.4120          -38.3859       130.8700       323.2000            10.4810        
27660.4120          -38.3859       130.8700       325.3000            10.4700        
27660.4120          -38.3859       130.8700       327.4000            10.4660        
27660.4120          -38.3859       130.8700       329.6000            10.4590        
27660.4120          -38.3859       130.8700       331.7000            10.4520        
27660.4120          -38.3859       130.8700       333.8000            10.4450        
27660.4120          -38.3859       130.8700       335.5000            10.4420        
27660.4120          -38.3859       130.8700       337.0000            10.4390        
27660.4120          -38.3859       130.8700       339.1000            10.4020        
27660.4120          -38.3859       130.8700       341.2000            10.3960        
27660.4120          -38.3859       130.8700       343.2000            10.3930        
27660.4120          -38.3859       130.8700       345.3000            10.3900        
27660.4120          -38.3859       130.8700       347.3000            10.3770        
27660.4120          -38.3859       130.8700       349.4000            10.3600        
27660.4120          -38.3859       130.8700       351.5000            10.3450        
27660.4120          -38.3859       130.8700       353.5000            10.3420        
27660.4120          -38.3859       130.8700       355.5000            10.3280        
27660.4120          -38.3859       130.8700       357.5000            10.3080        
27660.4120          -38.3859       130.8700       359.5000            10.2900        
27660.4120          -38.3859       130.8700       361.4000            10.2900        
27660.4120          -38.3859       130.8700       363.4000            10.2850        
27660.4120          -38.3859       130.8700       365.4000            10.2580        
27660.4120          -38.3859       130.8700       367.4000            10.2380        
27660.4120          -38.3859       130.8700       369.3000            10.2090        
27660.4120          -38.3859       130.8700       371.2000            10.1920        
27660.4120          -38.3859       130.8700       373.3000            10.1620        
27660.4120          -38.3859       130.8700       375.7000            10.1500        
27660.4120          -38.3859       130.8700       377.7000            10.1410        
27660.4120          -38.3859       130.8700       379.6000            10.1330        
27660.4120          -38.3859       130.8700       381.6000            10.1290        
27660.4120          -38.3859       130.8700       383.5000            10.1280        
27660.4120          -38.3859       130.8700       385.5000            10.1040        
27660.4120          -38.3859       130.8700       387.5000            10.0900        
27660.4120          -38.3859       130.8700       389.5000            10.0790        
27660.4120          -38.3859       130.8700       391.4000            10.0670        
27660.4120          -38.3859       130.8700       393.4000            10.0470        
27660.4120          -38.3859       130.8700       395.4000            10.0240        
27660.4120          -38.3859       130.8700       397.4000            10.0130        
27660.4120          -38.3859       130.8700       399.3000            9.9950         
27660.4120          -38.3859       130.8700       401.3000            9.9800         
27660.4120          -38.3859       130.8700       403.3000            9.9720         
27660.4120          -38.3859       130.8700       405.2000            9.9640         
27660.4120          -38.3859       130.8700       407.2000            9.9550         
